readout,read_val,name,model_name,p_val,log2FC,xnorm,pname
Peaktime,,Null model,thres,14.275862068965518,,0.8846153846153847,beta_p
Decay,,Null model,thres,14.275862068965518,,0.8846153846153847,beta_p
Peak,,Null model,thres,14.482758620689655,,0.8974358974358975,beta_p
Area,,Null model,thres,14.482758620689655,,0.8974358974358975,beta_p
Peaktime,,Null model,thres,14.482758620689655,,0.8974358974358975,beta_p
Decay,,Null model,thres,14.482758620689655,,0.8974358974358975,beta_p
Peak,,Null model,thres,14.563484775012437,,0.902438159135386,beta_p
Area,,Null model,thres,14.563484775012437,,0.902438159135386,beta_p
Peaktime,,Null model,thres,14.563484775012437,,0.902438159135386,beta_p
Decay,,Null model,thres,14.563484775012437,,0.902438159135386,beta_p
Peak,,Null model,thres,14.689655172413794,,0.9102564102564104,beta_p
Area,,Null model,thres,14.689655172413794,,0.9102564102564104,beta_p
